Unnamed: 0,shoporder,Model,ACL Machine Fault/Jam,Blade Does Not Pass Front Stop,Clips Out of Specification,Contamination,Continuity Fail,Cosmetic Defect,Damaged Front Blade Pushers,Damaged Harness Cable,Damaged due to Disassembly of Rework Process,Dent,Desired Pattern Not Found,Engineering Sample,Excess Grivory,Faded Logo,Fail Pull Testing,Front Stops Not Touching,Front and Middle Stops Not Touching,Fuse Switch,High Jaw Force,High Jaw Gap,Incorrect Configuration,Incorrect Insulation Orientation,Incorrect Soldered Latis Location,Incorrect/Missing Weld,Insulation Damage,Jaw Short,Label Wrinkled,Loose Knob Collar,Low Jaw Force,Low Jaw Gap,Middle Stops Not Touching,Misfeed,Open Handle,Opened Bag,Particulate Matter,Pin Hole Too Small,RF Firing Fail,Rough Jaw Actuation,Rough Knob Rotation,Scratched Logo,Squeaky Blade,Stuck Blade,Unable To Insert Blade Guide,Wire Exposure
958,1373609,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
961,1379432,EB010,0,1.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,3.0,0.0,0,0.0,1.0,3.0,0,0,1.0,0.0,0,0,0,0,0,0,0,254.0,0,0,0,5.0,0,0
974,1379679,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
975,1380295,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
980,1380760,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
990,1382154,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1011,1383126,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1012,1383125,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1013,1383127,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1014,1383128,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1015,1383130,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1017,1383131,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1018,1383132,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1019,1383133,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1020,1383129,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1023,1383134,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1050,1381412,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1066,1387880,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1067,1387883,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1069,1387884,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1073,1387881,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1076,1387882,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1234,1343647,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1235,1343648,EB010,0,0.0,0,0.0,0,0,0,0,7.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6.0,3.0,0,0,0.0,0.0,8,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0
1236,1344073,EB010,0,0.0,0,0.0,0,0,0,0,2.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0.0,0.0,2,0,0,0,0,0,0,2.0,0,0,0,3.0,0,0
1237,1344076,EB010,0,0.0,0,0.0,0,0,0,0,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,5.0,15.0,0,0,0.0,0.0,0,0,0,0,0,0,0,7.0,0,0,0,7.0,0,0
1238,1344074,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,6.0,0,0,0.0,1.0,1,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0
1239,1344077,EB010,0,0.0,0,0.0,0,0,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,2.0,6.0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0
1240,1345997,EB010,0,0.0,0,0.0,0,0,0,0,5.0,0,0,0,0,0,0,0.0,0,0,0,0.0,4.0,0.0,0,0.0,1.0,31.0,0,0,0.0,2.0,0,0,0,0,0,0,0,2.0,0,0,0,3.0,0,0
1241,1344075,EB010,0,0.0,0,0.0,0,0,0,0,5.0,0,0,0,0,0,0,0.0,0,0,0,4.0,0.0,0.0,0,0.0,2.0,3.0,0,0,0.0,0.0,1,0,0,0,0,0,0,1.0,0,0,0,8.0,0,0
1246,1345998,EB010,0,0.0,0,0.0,0,0,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,19.0,0,0,0.0,2.0,0,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0
1249,1345999,EB010,0,0.0,0,0.0,0,0,0,0,7.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0,0.0,2.0,10.0,0,0,0.0,0.0,1,0,0,0,0,0,0,2.0,0,0,0,2.0,0,0
1250,1346000,EB010,0,0.0,0,0.0,0,0,0,0,5.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,6.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,3.0,0,0
1251,1346001,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0.0,0.0,0,0.0,2.0,9.0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,0,4.0,0,0
1254,1346002,EB010,0,0.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,3.0,0,0
1259,1348204,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0,0.0,3.0,19.0,0,0,0.0,0.0,3,0,0,0,0,0,0,4.0,0,0,0,6.0,0,0
1260,1347271,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1261,1348225,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,21.0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,0,3.0,0,0
1262,1348226,EB010,0,0.0,0,0.0,0,0,0,0,7.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,7.0,9.0,0,0,0.0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,3.0,0,0
1263,1348227,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,2.0,8.0,0,0,0.0,0.0,2,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0
1264,1348228,EB010,0,0.0,0,0.0,0,0,0,0,8.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,8.0,0,0,0.0,0.0,3,0,0,0,0,0,0,5.0,0,0,0,6.0,0,0
1272,1348465,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1277,1349548,EB010,0,0.0,0,0.0,0,0,0,0,7.0,0,0,0,0,0,0,4.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,9.0,0,0,0.0,0.0,0,0,0,0,0,0,0,5.0,0,0,0,6.0,0,0
1278,1349549,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,8.0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,0,4.0,0,0
1281,1351164,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0,0,0.0,0.0,3,0,0,0,0,0,0,7.0,0,0,0,17.0,0,0
1282,1351165,EB010,0,0.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,1.0,9,0,0,0,0,0,0,3.0,0,0,0,10.0,0,0
1283,1351166,EB010,0,0.0,0,0.0,0,0,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0.0,0.0,3,0,0,0,0,0,0,0.0,0,0,0,3.0,0,0
1284,1351168,EB010,0,0.0,0,0.0,0,0,0,0,3.0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,0,0.0,0.0,2,0,0,0,0,0,0,3.0,0,0,0,5.0,0,0
1285,1351242,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,0,0,13.0,0,0
1286,1351243,EB010,0,0.0,0,0.0,0,0,0,0,12.5,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,6.0,0,0,0.0,1.0,0,0,0,0,0,0,0,3.0,0,0,0,4.0,0,0
1287,1351244,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,12.0,0,0,0.0,0.0,0,0,0,0,0,0,0,6.0,0,0,0,8.0,0,0
1288,1351250,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1290,1349053,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,5.0,0,0,0,0.0,3.0,0.0,0,0.0,0.0,9.0,0,0,0.0,0.0,0,0,0,0,0,0,0,11.0,0,0,0,9.0,0,0
1310,1352734,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1314,1351906,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,0,4.0,0,0
1318,1351907,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,0,0,2.0,0,0
1320,1351908,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,0,0,2.0,0,0
1323,1353269,EB010,0,0.0,0,0.0,0,0,0,0,18.0,0,0,0,0,0,0,76.0,0,0,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0,0
1325,1353268,EB010,0,0.0,0,0.0,0,0,0,0,6.0,0,0,0,0,0,0,1.0,0,0,0,2.0,0.0,0.0,0,0.0,2.0,3.0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,0,2.0,0,0
1340,1354486,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0,12.0,0.0,2.0,0,0,0.0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,1.0,0,0
1342,1354487,EB010,0,0.0,0,0.0,0,0,0,0,2.0,0,0,0,0,0,0,0.0,0,0,0,3.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0.0,0.0,2,0,0,0,0,0,0,7.0,0,0,0,2.0,0,0
1343,1354489,EB010,0,0.0,0,0.0,0,0,0,0,30.0,0,0,0,0,0,0,0.0,0,0,0,3.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0.0,0.0,0,0,0,0,0,0,0,6.0,0,0,0,8.0,0,0
1345,1354535,EB010,0,0.0,0,0.0,0,0,0,0,11.0,0,0,0,0,0,0,0.0,0,0,0,2.0,0.0,0.0,0,0.0,4.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,0,10.0,0,0
1346,1354536,EB010,0,0.0,0,0.0,0,0,0,0,5.0,0,0,0,0,0,0,0.0,0,0,0,2.0,0.0,0.0,0,0.0,0.0,13.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0,0,0,9.0,0,0
1347,1354537,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1350,1358477,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,3.0,0.0,0.0,0,0.0,0.0,6.0,0,0,0.0,0.0,0,0,0,0,0,0,0,5.0,0,0,0,9.0,0,0
1351,1358478,EB010,0,0.0,0,0.0,0,0,0,0,27.0,0,0,0,0,0,0,2.0,0,0,0,3.0,0.0,0.0,0,0.0,2.0,3.0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0,0,0,9.0,0,0
1354,1358479,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,4.0,0.0,0.0,0,0.0,0.0,6.0,0,0,0.0,0.0,0,0,0,0,0,0,0,9.0,0,0,0,9.0,0,0
1358,1358490,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,8.0,0,0,0,8.0,0,0
1360,1358491,EB010,0,0.0,0,0.0,0,0,0,0,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,2.0,0.0,0,0.0,0.0,3.0,0,0,0.0,0.0,0,0,0,0,0,0,0,16.0,0,0,0,5.0,0,0
1362,1358492,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,7.0,0.0,0.0,0,0.0,0.0,7.0,0,0,0.0,1.0,0,0,0,0,0,0,0,10.0,0,0,0,1.0,0,0
1365,1358493,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,10.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,11.0,0,0,0,1.0,0,0
1366,1358494,EB010,0,4.0,0,0.0,0,0,0,0,6.5,0,0,0,0,0,0,0.0,0,0,0,12.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0.0,3.0,0,0,0,0,0,1,0,25.0,0,0,0,3.0,0,0
1368,1358500,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,7.0,0.0,0.0,0,0.0,0.0,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,25.0,0,0,0,3.0,0,0
1369,1358501,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,7.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0.0,0.0,0,0,0,0,0,0,0,9.0,0,0,0,2.0,0,0
1370,1358502,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,0,0,0.0,5.0,0,0,0,0,0,0,0,6.0,0,0,0,0.0,0,0
1373,1359913,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
1377,1358503,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,2.0,3.0,0,0,0.0,3.0,0,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0
1379,1359811,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,4.0,0.0,0.0,0,0.0,0.0,7.0,0,0,0.0,0.0,0,0,0,0,0,0,0,7.0,0,0,0,2.0,0,0
1381,1359812,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,6.0,0.0,0.0,0,0.0,0.0,6.0,0,0,0.0,0.0,0,0,0,0,0,0,0,15.0,0,0,0,7.0,0,0
1387,1359813,EB010,0,6.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,4.0,0.0,0.0,0,0.0,4.0,3.0,0,0,0.0,0.0,0,0,0,0,0,0,0,15.0,0,0,0,5.0,0,0
1388,1359814,EB010,0,0.0,0,0.0,0,0,0,0,8.0,0,0,0,0,0,0,1.0,0,0,0,1.0,2.0,0.0,0,0.0,0.0,8.0,0,0,0.0,16.0,2,0,0,0,0,0,0,3.0,0,0,0,4.0,0,0
1392,1359816,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,20.0,0.0,0.0,0,0.0,0.0,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,6.0,0,0,0,4.0,0,0
1396,1362201,EB010,0,0.0,0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,0.0,0,0,0,19.0,2.0,0.0,0,0.0,4.0,8.0,0,0,0.0,0.0,0,0,0,0,0,0,0,9.0,0,0,0,6.0,0,0
1398,1362202,EB010,0,0.0,0,0.0,0,0,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0,14.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0.0,4.0,1,0,0,0,0,0,0,18.0,0,0,0,5.0,0,0
1402,1362203,EB010,0,1.0,0,0.0,0,0,0,0,24.0,0,0,0,0,0,0,0.0,0,0,0,11.0,4.0,0.0,0,1.0,2.0,3.0,0,0,0.0,1.0,0,0,0,0,0,1,0,21.0,0,0,0,2.0,0,0
1407,1362204,EB010,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,2.0,0.0,0,0.0,1.0,2.0,0,0,0.0,0.0,0,0,0,0,0,0,0,8.0,0,0,0,2.0,0,0
1410,1362205,EB010,0,0.0,0,0.0,0,0,0,0,9.0,0,0,0,0,0,0,0.0,0,0,0,12.0,2.0,0.0,0,1.0,3.0,2.0,0,0,0.0,0.0,0,0,0,0,0,0,0,7.0,0,0,0,0.0,0,0
1412,1362206,EB010,0,0.0,0,0.0,0,0,0,0,9.5,0,0,0,0,0,0,0.0,0,0,0,8.0,0.0,0.0,0,2.0,0.0,14.0,0,0,0.0,3.0,0,0,0,0,0,0,0,18.0,0,0,0,5.0,0,0
1416,1362207,EB010,0,0.0,0,0.0,0,0,0,0,53.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,19.0,0,0,0,2.0,0,0
1419,1362208,EB010,0,0.0,0,0.0,0,0,0,0,27.0,0,0,0,0,0,0,1.0,0,0,0,19.0,0.0,0.0,0,0.0,0.0,5.0,0,0,0.0,0.0,1,0,0,0,0,0,0,32.0,0,0,0,5.0,0,0
1421,1362209,EB010,0,0.0,0,0.0,0,0,0,0,14.0,0,0,0,0,0,0,6.0,0,0,0,9.0,0.0,0.0,0,0.0,0.0,7.0,0,0,0.0,0.0,0,0,0,0,0,0,0,117.0,0,0,0,5.0,0,0
1422,1363755,EB010,0,0.0,0,0.0,0,0,0,0,10.0,0,0,0,0,0,0,3.0,0,0,0,3.0,0.0,0.0,0,0.0,8.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0,0,32.0,0,0,0,8.0,0,0
